2025-06-03 08:33:55.232 [RMI TCP Connection(3)-10.20.12.28] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-06-03 08:33:55.234 [RMI TCP Connection(3)-10.20.12.28] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-06-03 08:34:21.770 [boundedElastic-1] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:gsc-cloud-user, group:DEFAULT_GROUP, clusters: 
2025-06-03 08:34:21.770 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:gsc-cloud-admin, group:DEFAULT_GROUP, clusters: 
2025-06-03 08:34:21.770 [boundedElastic-1] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:gsc-cloud-user, group:DEFAULT_GROUP, cluster: 
2025-06-03 08:34:21.770 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:gsc-cloud-admin, group:DEFAULT_GROUP, cluster: 
2025-06-03 08:34:21.771 [boundedElastic-2] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:gsc-cloud-user, group:DEFAULT_GROUP, clusters: 
2025-06-03 08:34:21.771 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:gsc-cloud-admin, group:DEFAULT_GROUP, clusters: 
2025-06-03 08:34:21.771 [boundedElastic-2] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:gsc-cloud-user, group:DEFAULT_GROUP, cluster: 
2025-06-03 08:34:21.771 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:gsc-cloud-admin, group:DEFAULT_GROUP, cluster: 
2025-06-03 08:34:21.818 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@gsc-cloud-admin -> [{"instanceId":"10.20.12.28#8083#DEFAULT#DEFAULT_GROUP@@gsc-cloud-admin","ip":"10.20.12.28","port":8083,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@gsc-cloud-admin","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-06-03 08:34:21.818 [boundedElastic-2] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@gsc-cloud-user -> [{"instanceId":"10.20.12.28#8081#DEFAULT#DEFAULT_GROUP@@gsc-cloud-user","ip":"10.20.12.28","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@gsc-cloud-user","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-06-03 08:34:21.820 [boundedElastic-2] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@gsc-cloud-user -> [{"instanceId":"10.20.12.28#8081#DEFAULT#DEFAULT_GROUP@@gsc-cloud-user","ip":"10.20.12.28","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@gsc-cloud-user","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
